,GBM1,GBM2,GBM3,GBM5,GBM7,GBM10,GBM11,GBM12,GBM13,O1,GBM15,OA1,GBM17,GBM19,GBM23,GBM26,GBM27,GBM29,A1,OA2,OA3,A2,A3,OA4,O5,O6,O7,O8,GBM31,GBM34,GBM37,GBM38,GBM39,GBM40,GBM43,GBM44,GBM46,GBM48,GBM49,OA5,A6,GBM52,GBM53,GBM54,GBM55,GBM59,A7,A8,OA6,O11,OA7
MAPBPIP,3.5813666826579,3.46884928554111,3.47353426544286,3.24682934583989,3.50700452194874,3.31849741244208,3.43761090042508,3.46728689005125,3.49348565535301,3.39934155818937,3.43077626516404,3.42874238109168,3.41447345469036,3.41827195058693,3.29084364949664,3.4748907910025,3.44955969644165,3.60002599472748,3.30349758212539,3.280964920682,3.19790494164243,3.51390885677733,3.20233053651727,3.37844187330967,3.42300883196784,3.27832320764655,3.44731496941715,3.32119542867843,3.36729571208112,3.2597648874844,3.41535652727942,3.40736999664016,3.63644857738257,3.54145530257866,3.73308992250328,3.57935606333459,3.51661257494158,3.47648469177836,3.23429324518986,3.19402927079726,3.35387835586783,3.3955598182258,3.41901679021615,3.43693494050474,3.52077807184125,3.42966250576819,3.64078692573425,3.35092433165462,3.16854226599104,3.27081667074868,3.43760233849944
TSPO,3.5303669782522,3.60597698203879,3.59721950466127,3.68914479093659,3.74979079215396,3.77413571414991,3.59198789264755,3.61174188989204,3.4230239173308,3.58176573512386,3.41211616744646,3.53562003512374,3.69355838534056,3.41681618635001,3.563107383941,4.23777256210053,3.83061881806793,4.18286560511083,3.40251638033755,3.53386823290844,3.37056341821151,3.18268507490623,3.27640963974564,3.70146842264289,3.42908806057261,3.41867425970254,3.44001455335182,3.46719432997199,3.58112064907521,3.38877859177614,3.61193742929009,3.42210882960695,3.96174154684184,3.68139294251075,3.45237685865091,3.74526971168723,3.83782660364215,3.54335894534449,3.24105612845338,3.53446056411478,3.04451898588152,3.55103307039523,3.82453948629262,3.7352259968301,3.54986143335176,3.7769712631151,3.68827785214087,3.15607128573619,3.34436279568368,3.23478445945584,3.76803166336931
KIF5B,3.05313339939638,3.91928095992683,3.49225248428777,3.45318283126377,3.2043311070223,3.58460845098887,3.38555175996437,3.42228937353997,3.23081076781842,3.55547836935704,3.24500997724433,3.54876948980092,3.36197210516205,3.43883067521964,3.46958080515399,3.27715864363434,3.26920509312921,3.24723065073011,3.45849144822978,3.38467001284512,3.59225050344522,3.63837303019052,3.45157537544366,3.64695041657588,3.51522403460542,3.6123342882096,3.46668630532571,3.55033819731615,3.4338987434661,3.46210047917106,3.52305533693865,3.47979981275863,3.27586901292663,3.60736676131847,3.16897541579795,3.36592898164397,3.33342812884236,3.38102658757984,3.56137356757166,3.46941137681316,3.61147710263129,3.34935485803416,3.25124023900427,3.54928705556188,3.23397280882231,3.22771835075267,3.44889081722689,3.6196516038077,3.55188188176935,3.78146189343859,3.42344167202183
TMEM106B,3.72749066772119,3.68882322587541,3.75409938610842,3.6871811188339,3.6213887016396,3.74737109572627,3.50138561393731,3.92709542820045,3.71117455372273,3.75059462807124,3.63031801615693,3.96957958070693,3.71426695857022,3.72969922631617,3.61592765284039,3.5722825829664,3.99562295521696,3.52835985545331,4.09856547655116,4.0960794040721,3.89278352630927,3.78627272486092,4.0640818996301,4.11819893194185,3.8852903020957,3.78320815161108,3.59038289807827,3.68018289419752,3.25908786285725,3.34287509838599,3.62545125893208,3.71949685091254,3.58864968671907,3.67497892599457,3.69099816327346,3.66359125454191,3.71149214586082,3.78618355873568,3.66197757259434,3.92523146616879,3.83569672131235,3.6992788515865,3.94572563895077,3.91120945454469,4.12170202527202,3.70551878998601,3.82970493993185,3.69900787316378,3.93966898352233,3.89377085829666,4.05548887889232
TCEA3,3.30197399375875,2.98974562451695,3.27342910190517,2.98618078143799,3.79573247113379,2.93815131926494,3.32079557985608,3.01176703681014,2.89357147387902,2.99332687152036,2.56890893057428,3.06488084602798,3.23933877661903,2.65451344679576,3.02064215712533,3.34435827554654,3.28676557559365,3.56809501536831,2.44959100802265,2.93934999454911,2.85017125307786,3.05451653394711,2.53052241664542,2.87871534659838,2.49284416766232,3.07469139847678,3.19361151461806,3.04945178079593,2.96132045898678,3.14816443793777,3.03988068545934,3.25374230228862,3.41696951467086,2.99358743565204,3.43537941572467,3.06370405890715,3.45381306211826,3.99001172296599,2.65160361277529,2.91148626925084,3.0993874451706,3.37524484367512,3.34997514140333,2.76332165327518,3.64091094747182,3.26245227632575,2.01415497275911,2.97280894590913,2.96449816729075,3.06690782546353,3.23708582885397
FLJ20273,3.28004952031226,3.14484310673501,3.43524153932336,3.07139665134316,3.82751000819211,2.68280098848258,3.43834247987626,2.8814816631,2.57170883180869,2.87552310706316,2.76636450685142,2.97251663933111,3.53163242578165,3.36899902724167,3.15029212583869,3.74697682949762,3.16247568669051,3.64109547471213,3.07376122793776,2.99112502399636,2.84287871808018,2.84861088619357,3.09161490947021,2.83143654300301,3.08058897149245,3.10713192534615,2.93104321143457,3.06963036270237,3.06804218673151,3.27671862834267,3.61441469146176,3.20660165746956,3.65394691176974,3.64288367424093,3.28228963822693,3.43190902427564,3.54947226755733,3.5016890119157,2.85560636923297,2.88938687191094,2.68580978766376,3.31359939314596,3.41000341589317,3.61532634410338,3.10930107672839,3.73639275696863,2.82484342188171,3.22033668652705,3.11496941275691,2.98742894663035,3.44627520664756
GPNMB,4.17217639524128,4.1783021739857,3.83021329403729,3.16295193250002,4.41855889077499,3.25949114581901,4.51590959209099,3.82518553379497,3.71299321387175,3.71552426983051,3.1356131319819,3.74630383828602,4.20518733298896,3.84252549257166,4.4312369477415,4.61173185577305,4.26992796406794,4.69542125632125,2.67968766874206,2.93662531769957,3.11461431981446,3.26895781339807,2.94671109419548,3.27046012021213,3.16793967282993,3.67764600097302,3.4520065961708,3.00444734391083,3.6264745364561,3.31182334261448,3.39023914896522,3.19465029778577,4.43508283961689,3.34107625702053,4.00009844340091,4.05687700226233,4.35471120956777,3.31655341906645,3.05478689074437,3.76273009094847,2.97913026749614,3.77018039721249,4.17303977862383,2.98576587258599,3.08022699760062,4.17668398484548,3.28155988581634,3.54367302903426,3.05614378857476,3.92973451756144,3.74345833619973
RGS19,3.32698333721034,3.12587634272128,3.5205606901247,3.35185715795484,3.57570557098652,3.30059439706558,3.5326449637562,3.15410247013819,3.33187775723898,3.3894030204237,3.28138498066512,3.2600895229804,3.48817181263022,3.46172041947931,3.43851117972122,3.70197489148735,3.56364338152764,3.68413986797101,3.36977173252173,3.15241158089378,3.28749716930094,2.99070416568152,3.2682139573461,3.2137840957181,3.26912050097514,3.23721814659141,3.09440334126833,3.43536268161689,3.30352262776894,3.48301413512934,3.55908931104223,3.33904697156467,3.71965059150831,3.51231543601994,3.31043966977576,3.46579404663463,3.33883364802441,3.39901711195086,3.07159851925033,3.23045556347838,3.25639948343267,3.23191741679656,3.40744750354663,3.56844708981184,3.43208891275986,3.48944686319901,3.27339508541098,3.40680782771882,3.20541252630759,3.21817037635924,3.1962627035843
BE326808,4.22905810398542,4.34625456234434,3.89107007488498,4.00460989025873,3.57615457494124,4.14591207559271,3.75826458383812,3.71429085594882,4.25351120387444,4.3030456704254,4.5071999155989,4.29308832113744,3.69709598167084,4.21162545551536,3.50856580767992,3.29823633336237,3.60935948521739,2.94907954593844,4.35098304043186,4.31381853871077,4.28334053962276,3.94341536619167,4.11657948736536,4.73490166490326,4.37246772809983,4.33418046178321,4.27435591629719,4.21046029128997,4.43477801756836,3.95162641797237,3.96143908250359,3.82538307568857,3.52493420991304,3.76468883532241,3.69497397328873,4.19133457216298,3.77003926816508,3.70888834369512,4.40540469483229,4.49341362939056,4.26884342811859,3.76368115836944,3.89557109796627,4.3010770706344,3.99023644158082,3.68579009034773,4.15606237189663,4.25846877538116,4.37932977953705,3.64372432167438,4.00701384898512
TMEM41B,3.66450461525633,3.45871578844996,3.69604431863027,3.38706416139397,3.68861271982054,3.54876372060132,3.67305889470877,3.77836349613071,3.47933254412682,3.7729392567586,3.63217678303277,3.61845603722293,3.61510798744319,3.66908302396833,3.52157947925266,3.51021138682649,3.71242610024891,3.45641932963597,3.65787774702322,3.68552632885368,3.77481787497899,3.54594423280097,3.77279242628997,3.73903883933381,3.65616492292699,3.58701295213491,3.6971524187321,3.66549431107222,3.65276737515726,3.55589189844172,3.41318924806575,3.49943440366517,3.41593957976234,3.47553187219941,3.58062907589764,3.63869527332672,3.54877550441676,3.60755784768523,3.71110943637639,3.82224387806989,3.65677787283971,3.56159636421427,3.52117183178322,3.65721108060695,3.6532432028344,3.66262147957652,3.66387517346401,3.55739169549342,3.52223055501431,3.76286371822119,3.64582630928513
TNKS2,3.3161444479556,3.51547392334177,3.49587915633398,3.63783952588725,3.44778404972508,3.57175854578457,3.63173722450396,3.56734214465934,2.79509967124174,3.62713143820279,3.53719300818203,3.74051419235828,3.52134380160635,3.49299953424819,3.57368624298719,3.61213394152937,3.42469138704464,3.64991278677296,3.69595485214857,3.83578870461736,3.79056381143769,3.63010778275171,3.73691758198742,3.64297014424002,3.77144254490272,3.76093202801579,3.63256570042247,3.77658910993249,3.51693999804198,3.60143524386533,3.29969444299916,3.43515847356632,3.47427470044237,3.66445543328009,3.21285531818438,3.77487403523529,3.58175526837902,3.42941746976583,3.84041407072457,3.7838229987424,3.68289681124243,3.32937489267476,3.43343186453711,3.73654596947955,3.40772478339947,3.46772099267908,3.57860425874192,3.6245164072155,3.79831267567576,3.68078145623104,3.64734951641339
TTC7A,3.33093258729956,3.21346330075736,3.6292731725086,3.61705174008313,3.55749288559121,3.57375983573124,3.69340022605642,3.62848323835269,3.48187513090721,3.39941860669844,3.16777207176568,3.45551574558986,3.58670756283915,3.64363928431351,3.5647487734992,3.7031005906415,3.57693743347389,3.75333466640738,3.43895777539016,3.4860307156598,3.40370085193527,3.30598192844809,3.42362395522803,3.36542789085038,3.53814249255278,3.36881534235914,3.46045159764809,3.48283558117896,3.35755924847873,3.52894792210183,3.41866200372662,3.34723768132697,3.62838361629708,3.62706789394165,3.40004971652328,3.71326283581807,3.56333249804131,3.43517457776646,3.31320874420909,3.37734578026858,3.26731819005882,3.46643296020832,3.59228392938223,3.5854295945543,3.68326169965013,3.74265091008301,3.34212409945402,3.45954883578567,3.59316950092059,3.35593286612888,3.49033203685331
LIN7C,3.85508985818775,3.72741794543508,3.84927202351872,3.81491544252683,3.86626003971591,3.66774798610783,3.78163267810392,3.78388715005888,3.87565711182583,3.93204153827265,3.86764576538779,3.76764630470283,3.79178605703632,3.79204579734699,3.77940938690736,3.83285531596972,4.00328712437987,3.82404606486102,3.92333672386968,3.75336187238866,3.7710393803282,3.94444748300123,3.90825344065708,3.66443596583506,4.0646533403623,3.95284487476457,3.94276401014786,3.80043001923147,4.06690034245424,3.66281702387371,3.65121790658464,3.74164252331255,3.90874171291328,3.67310895578885,3.80760774263039,3.74807998281527,3.79135690688199,3.86977483497462,3.91813952609044,3.84507291224946,4.03727582341744,3.95318405137613,3.7547030430533,3.90957522976735,3.86752140302666,3.89233339899256,3.85609413934997,3.8206580498751,3.52942137064117,3.92699180748402,3.71693057403596
MFSD1,3.89877683324032,3.76340755128984,3.95062029240721,3.69715128482934,4.0009797481228,3.63428930391945,3.78693354636042,3.77704666650893,3.76776122910184,3.708380868407,3.69174896100493,3.79149731337597,4.02812013296819,3.91966624145181,3.84420731987183,4.44183432317115,4.08931244253825,4.3982327460729,3.82386400630881,3.6421260541874,3.59374892001623,3.49834226302272,3.73334639276197,3.75347175188229,3.72675474877905,3.71607892100179,3.71694132476886,3.85638137619989,3.55830492103471,3.89751855908373,4.05101966592262,3.69924525979078,4.1748277394434,3.77137160271938,3.83823611431076,3.93736541083837,4.02502754083287,4.05105241085705,3.93266783470746,3.91277655744767,3.63517933242099,4.01586133568487,4.03612513305596,3.99984827443706,3.85646974645767,4.08403230078922,3.80848740151203,3.66804682962117,3.71467337037591,3.62474677950598,4.01365171132841
ZNF291,3.3273295035513,3.3131823506002,3.24845808050932,3.68873946255797,3.25365343283559,3.06839330844586,3.52672441366656,3.54109238662169,3.41546098724688,3.42020304427946,3.28748888047517,3.57179451792323,3.36726457910512,3.33441896598689,3.36270898770465,3.0916979021729,3.30392122040179,3.1136412455532,3.75914486596192,3.60926861955053,3.58500905406024,3.5215698089206,3.81344874544642,3.57566969060359,3.4591994250835,3.5658715390015,3.49698469210196,3.41748315244762,3.44025273874472,3.32658817007701,3.2814778936006,3.38100924803766,3.10325691814556,3.32576496221048,3.34709474942428,3.45963309262318,3.33302486638361,3.37363350989484,3.51811921059135,3.55138509293649,3.55397800301187,3.42826473883074,3.41761682129497,3.52919325008395,3.35278355162753,3.27523693059621,3.22811561255086,3.52234132090967,3.65030499702693,3.76429227755111,3.27241046150739
ZNF18,3.59489716587592,3.41065527648405,3.54151671601582,3.34158566045678,3.75885552125029,2.98133694806389,3.22146092525003,3.36883874839203,3.39609852326049,3.17199542820396,3.21327464342702,3.36635551959983,3.322475246234,3.55925577262224,3.26208047607395,3.62186219524949,3.5199328153517,3.41401015133718,3.24679293464877,3.29632200593063,3.28712132487538,3.24879960215344,3.05869699432929,3.39728251052273,3.4282308791555,3.25119177476718,3.41438264000288,3.42954105497092,3.13422557239174,3.39758687058238,3.46563695835129,3.34795007680224,3.34896651180206,3.43421349937837,3.64633470418883,3.30076521247638,3.4587914488125,3.30436836527054,3.13836396884728,3.37400611305464,3.27168434953171,3.44286842193717,3.57139178592888,3.32593866864388,3.49890822788634,3.51732959782677,3.2647611722085,3.0936146231534,3.37089337020506,3.02079411815782,3.53401201030473
MESDC2,3.75164417367947,3.67984518209004,3.80158665147832,3.71910620776812,3.86726414094408,3.77663385586264,3.56008258034644,3.60492284974388,3.60177695626432,3.77396217439567,3.70286194532949,3.57094575961097,3.75515409098494,3.8102840790004,3.7265865498012,3.90577753710796,3.73177299910576,3.85007895435182,3.58993653880166,3.58845827329573,3.74386928069722,3.60266768681267,3.58385312427435,3.41986805508547,3.67904740431339,3.54203202191213,3.45544849060766,3.70788530843766,3.54025049359854,3.84178173226085,3.88907328760955,3.48055047743439,3.89870072441867,3.75360190089026,3.68419999095115,3.72366529782652,3.8136370896541,3.92130438836753,3.57264952108362,3.66801390440389,3.54714495262384,3.73950604817419,3.75588361766576,3.46405279785797,3.73407820557865,3.74751458134217,3.5433814406913,3.47054837302088,3.5538992820549,3.40551915553042,3.83160028739451
RPS25,4.51533224015886,4.44810529503787,4.61686898389261,4.56751025832747,4.62465495446147,4.54698327346881,4.45186093442425,4.37942616051145,4.61023534737385,4.63793328384394,4.48296277625004,4.63197386301946,4.47356156012273,4.66540148618699,4.4758436953349,4.86050025264035,4.67648319555669,4.88975428164769,4.74477493897726,4.586253196981,4.75069614227178,4.66460741862903,4.61239784105284,4.78499361080258,4.76099763307731,4.74374252808376,4.57315722525489,4.6445867068803,4.67349083420153,4.90154522608801,4.75322421561142,4.56149474306902,4.65868010550182,4.40449151508858,4.57112842231887,4.62906128986165,4.59825957733555,4.41520867181301,4.69554361157298,4.70223206850367,4.71442937614447,4.57510143945181,4.60174301442673,4.76246676540273,4.37761806965454,4.75552596185938,4.92563736041899,4.97966225964433,4.77817810342891,4.59497534040961,4.57869237627553
KIAA1344,3.81880118361173,3.73505697095372,3.66079378504994,3.91819814763778,3.77744987781159,3.98042686364351,3.6304986582399,3.7617905405924,3.85787641111895,3.72204689942,3.92360773043521,3.9246244130052,3.81115612528228,3.95750135800207,3.69883231115973,3.56600982278079,3.56427916870766,3.70110400057989,4.07773481086198,3.9644199736155,4.00032321194105,4.01132239781526,4.0659073471475,3.96615910417088,4.08780238691432,3.90810819881603,3.800553224901,4.10440922494877,3.76992081414353,3.62179756401103,3.42060126092461,3.76547922665655,3.63939703132988,3.7870595767202,3.85100962862882,3.75369380135454,3.93433919757145,3.7104664381861,3.98155695538195,4.04084291532952,3.99580098447822,3.83018253859986,3.83805108147033,3.95486195046051,3.64705526718051,3.6170003411209,3.78364063724057,4.0366173991796,3.97096388915706,4.02338622643052,3.96325530142696
