,GBM1,GBM3,GBM7,GBM8,GBM9,GBM10,GBM12,O1,GBM14,GBM16,OA1,GBM17,GBM18,GBM19,GBM20,GBM21,GBM22,GBM24,GBM25,GBM26,GBM27,GBM28,GBM29,OA2,A4,O3,O4,O7,O9,GBM30,GBM31,GBM32,GBM38,GBM40,GBM41,GBM42,GBM44,GBM45,GBM46,GBM47,GBM50,OA5,O10,GBM51,GBM52,GBM53,GBM55,GBM57,GBM59,A7,OA6
HMGCR,3.22139519628546,3.20460937384181,3.07015464839974,3.24997181344546,3.42138688991171,3.58114229650996,3.40499441004188,3.57021884931231,3.20276422708302,3.40289404536736,3.45131044583783,3.36900292668515,3.22193664192509,3.43662342281457,3.47228095103711,3.32226189486512,3.33284771582216,3.17258979710556,3.31145632039722,2.93658109311338,3.11580980876989,3.22203875531142,3.13503019033645,3.42380616195794,3.31231596145679,3.45971251120434,3.56729486309247,3.73435514999602,3.53007490067958,3.33600158177815,3.39573201115293,3.11572497727932,3.31898023107523,3.27893573786104,3.49366977893217,2.76536973484906,3.05378925888678,3.30090424920879,3.2036145498889,3.26625710429122,3.50165179993309,3.61313147092741,3.67557919857394,3.08884208508231,3.19288817759494,2.98408829658049,3.37924549211051,3.01971599221438,3.0590921402001,3.3355832562919,3.20552860995197
LATS2,3.93784053418266,3.92910734818917,4.1000153469306,4.01365777159964,3.14395018111539,3.02896917361504,3.66742857567683,3.95128169816624,4.07479209315084,3.94474706712222,3.70934061290507,3.83307574400431,3.87527731457682,3.42403982472759,3.77037579333449,3.91666630610605,3.53105565693736,4.06375929912451,3.92819079432431,4.58317314643629,4.13186133956637,3.73541021204904,4.41036554639731,3.529771598317,3.15115464187013,3.47251627802493,3.39102954705706,3.68293124097489,3.36256238964653,3.76099016339579,3.77115333689829,3.82280342414486,3.47036226602701,3.31468696764935,3.56089408981277,4.20265897705832,3.37094328505245,4.15832892345361,4.08954601686767,3.70076652092921,3.90739346188317,3.57066002016475,3.68704695691778,3.94937214652707,3.88945258662064,4.24047840757769,3.9556852493857,3.64695296226853,3.75830898508259,3.06508950320694,3.60723224271683
S100A4,3.27181373647765,3.22747071345255,3.75957002300337,3.34529098124441,3.08222185774346,2.81327667570309,2.76883485791801,2.40763560423068,4.03469938960777,3.51683313038997,2.86821992704232,3.22801723032074,3.13548725993352,2.98464385964301,2.86821345620764,3.29926927584721,2.89518046715483,3.2408471619477,3.17026641044506,4.18613726580147,3.49480332382688,2.48115873934222,4.30300935709517,2.09486576245517,2.05874479499682,3.04550878577124,3.28744093659537,2.8373390260495,2.44654338011192,2.79009366622985,2.88949611083907,3.22179932409195,2.93359559487756,3.41716101588051,3.17926877564604,3.76582287693709,3.09831554514289,3.16023286168095,3.72257798706674,3.28080774837721,3.54571103278628,2.84103581927133,2.53176622274843,3.69480773472131,3.42617963959689,3.71780060546101,2.98749555186,2.16428443414092,3.65233493191026,2.03927528139845,2.11645498359174
LOC492311,3.53424142209952,3.43241910326793,3.56465778062711,3.57418040779491,3.56961147745572,3.8445328413992,3.83291778725643,3.73986525598921,3.60666442424846,3.75856901248016,3.77384273876544,3.70891033164496,3.77193022513428,3.64250685941702,3.43541144778965,3.55744259429226,3.36717843912305,3.70979910453722,3.78327639968666,3.39769186878847,3.38600249821336,3.37867056680714,3.47247882156521,3.93935923304832,3.83550254785681,3.85785207219158,3.8932668947936,3.7535839014387,3.96127184199117,3.99046770301224,3.54448303154269,3.61705289386757,3.69636932125372,3.79509062157644,3.65133627147083,3.48027319026201,3.94174595788635,3.65977657618513,3.68643373000493,3.74557651795758,3.7640358049468,3.9425353881257,4.01251825955692,3.73247184538455,3.48953043929959,3.54350036081355,3.71963295055122,3.4551595713566,3.5118188133409,3.51771370641329,3.7877265666172
KIAA0652,3.43900534934372,3.56620855808424,3.51044728295345,3.48748623756586,3.58874071569457,3.60344210341623,3.55255226712244,3.53285307106926,3.28368287819337,3.48532527147349,3.68598281704714,3.57754039673876,3.44685112489528,3.60740065257626,3.40535524066417,3.35329558668122,3.78105282890667,3.48067900391167,3.46905609939537,3.39296096623868,3.53790544185548,3.56171337904969,3.47607725985063,3.77921180439231,3.66505473511808,3.70342714916842,3.65365806430621,3.76711250870816,3.7462571019038,3.68776771295247,3.46154774603605,3.55779859873166,3.53358206064215,3.45342109052909,3.66682094501393,3.44814508387058,3.56230202618863,3.44482847424933,3.44014382966875,3.31256470470086,3.62943630841149,3.82320939835082,3.56151841626949,3.40814121995073,3.55800545236423,3.58102401999889,3.48956673502076,3.59710333076368,3.4497968678646,3.49052437997775,3.6849141793049
C4orf12,3.09239322181368,2.85795634646414,2.86703710510812,2.81488258671175,3.12619052185914,3.05541426622745,3.33746225641469,3.2180095172038,2.95764223989518,3.28981473589004,3.28512144574188,3.18954393045809,3.11635034492444,3.11156157636902,2.92502883088913,3.28042083038191,2.98170537695704,2.88746932247442,3.22813256389569,2.49723106000619,3.24489385103392,3.48807061222452,2.77992677572154,3.56038970329223,3.5762064330078,2.80139273245095,3.29177586625149,3.16862946070519,3.4690944420686,3.23606769762713,2.74537385187539,3.20110749811305,3.35473310471141,2.51742420554418,2.96623703231446,2.47087629170222,3.496276747652,3.13613752394886,3.27252966181256,3.26383127972108,2.92984228415186,3.30535631435564,2.92149295027926,2.88986060194107,2.97483349484433,3.2058036773462,3.25483171386195,3.24409222790134,2.93224082702392,3.35095123840975,3.36952810308954
NEK1,3.31643523223533,3.1686983792737,3.19856224647541,3.05544561122389,3.26082121072607,3.17378046626427,3.38256236135136,3.38792560021985,3.23190876014096,3.52152302238135,3.55893189882722,3.3327054184568,3.40778439583116,3.25276009657534,3.37105825224496,3.24657120333584,3.24516706882208,3.51986079423508,3.2140534547679,3.29646510550742,3.23352506865979,3.3302006326417,3.23668057517182,3.53721960688495,3.55629405607026,3.12750455417016,3.40411876532528,3.33049900035167,3.42316523517347,3.20029305115102,3.0266942055604,3.35137243116119,3.3727450619499,3.2275573897118,3.35816145911053,3.02403143241288,3.45434566791456,3.19890247645837,3.39439038494085,3.48391050855365,3.38762808896538,3.3708562076488,3.24430953701489,3.22024097228459,3.43445312996459,3.30051983441895,3.55593729861992,3.3373322490229,3.30779587569722,3.33384591690203,3.72853006168252
C11orf54,3.5787061251234,3.75971965481903,3.74066745725957,3.55106066637907,3.93317142371377,3.81746071643937,3.65380843931152,3.49885218783656,3.12823249864184,3.67728348362338,3.58621124089734,3.55414594995579,3.50699925150682,3.66916945581353,3.73501668273922,3.7191069540798,3.23326929980855,3.40303554220288,3.72821023818127,3.43728685657066,3.7111741314627,3.7024029613173,3.4607792596668,3.5039631413216,3.98473010176678,3.68137756634761,3.87932260578824,3.82822209525481,4.02435926057979,3.64574816267523,3.27904927767833,3.73992691305159,3.61708603763922,3.36803292973764,3.61241985017976,3.57677427685966,3.58575414575535,3.4614701631557,3.56683954404612,3.98311348995119,3.69430854908627,3.66575186118934,3.3976574516435,3.42591862265568,3.6589855092566,3.55057968359826,3.5460660352697,3.51996613255615,3.70452860039622,4.08196413669582,3.60991078473024
BRD2,3.93424987277483,4.0167866818718,3.95326971096598,3.95896015733853,4.04736833775155,3.95966727965014,3.87494219247633,3.91636818666309,3.94186046709161,4.11024671791546,3.77689816956344,3.94085850653815,4.04513677913391,3.93124153409539,3.84446996850993,3.93483883499212,3.86199689423959,3.97800932276737,4.07152555556714,3.98628823426263,3.99631737823388,3.84251506986533,3.85771878635477,3.8590511893894,4.06171060400432,4.03249151568339,4.08820829966503,4.08407385006474,4.05678963372858,4.01806252427824,3.89982444059598,3.93219813361564,4.03192607709058,4.00321621583993,4.09389690747397,3.94885539792601,4.00205416789915,3.94685733568354,3.95799075249037,3.94906733775973,3.90234665336305,3.83925506068418,4.06534932444893,4.03622766626801,4.02441099382578,3.93660350750057,3.94717787355969,3.88337652401722,3.99307153459505,4.09990836160268,3.84880273257377
BF594695,4.06894054397879,4.22875329769281,3.844994851796,4.20567684883648,3.93322303697066,4.17669127098066,4.18070424320798,4.44305251883531,4.07083117976314,4.19748114206099,4.65134602229096,4.21516563634857,4.14018348936337,4.39345490019762,3.97010901860291,4.23073717168748,4.18942018084778,3.91289848666415,4.02234732006562,4.27244344198616,4.3283423299936,4.21958355703972,4.03130737297127,4.51131118543227,4.35161459160375,4.09415198140436,4.32241571685979,4.66376224984672,4.5509725362483,4.29293529942547,4.3312819809672,4.23146171494878,4.17051514616803,4.04658806142108,4.47566548000158,4.08553146099069,4.33568555975999,3.96453478480455,4.17095688088351,4.36685225754701,3.7928022538945,4.59911531849248,3.94181697105373,4.10189025757155,4.21309526325804,4.19404246678952,4.26941042928218,4.20662027930282,4.02932528605039,4.08812924629277,4.4677727659348
XM_208778,3.62538705675683,3.63816606156649,3.9360245338981,3.72095065240243,3.44718377803759,3.41154142490316,3.5748587653125,3.51604501203852,3.97093561095107,3.64103344498532,3.32687307038489,3.59295135405698,3.49692812665676,3.53151583050442,3.47756733551029,3.54972721851182,3.22252554766029,3.75658674342309,3.52351365378495,3.97086460550043,3.78278275446579,3.35981158600355,3.9684622607004,3.32321599342883,3.30285842970798,3.35461910738944,3.28050279473185,3.49814659391047,3.2127858790626,3.60249753967838,3.72879329286126,3.79252342885726,3.49644113791296,3.6616921260667,3.50028712126045,3.84498045437702,3.52616410247557,3.54443220266147,3.79559905955643,3.8102024659285,3.42521474007052,3.32918505343827,3.28436733350302,3.96876309486547,3.60804419156132,3.67999038874018,3.69662684287748,3.6734205323134,3.74089212695642,3.59419082734337,3.3379084986926
PANK1,3.35235427173961,3.17157990937927,2.98700001465735,3.2608362178043,3.23609694992429,3.28265314898556,3.23427779874195,3.38575833940238,3.24569671045077,3.38753593117355,3.30218909950333,2.97641968065487,2.92186431776367,3.08205399154147,3.26646313326276,3.00057419185534,3.30407585437941,3.13933682402232,3.16082374494672,3.02498986254839,3.28538535736319,3.45510139892887,3.21024546229931,3.24071769192009,3.22182929278773,3.30403402021452,3.60165395338383,3.64077014184976,3.62301863947095,3.11127394231084,3.49983109058076,3.29298312726763,3.35060345145563,3.31842294055644,2.87810683460084,3.25471770158976,3.16999518809405,3.2386246096059,3.18528512832592,3.4377364559457,3.19933082002034,3.43090751538044,3.60784742664971,2.88134927259869,3.23795295831275,3.05574709569844,3.10052183247622,3.3648861076023,3.02552664378456,3.31087697263645,3.23211494533384
LOXL3,3.89696381869566,3.97075902786545,4.27152368882801,3.86812367813515,3.40471059207116,3.8589019840235,3.67553611373112,3.50237084925532,3.90891132964777,3.74121472854274,3.46855807458626,3.7570751245658,3.63241122820593,3.59162370736454,3.67744196247177,3.93575945621605,3.21130212705929,4.01125638632807,3.59964643715602,3.94802177789672,3.81414467173093,3.49151114947369,4.04699137338295,3.48036717165499,3.51119181475327,3.58063774480762,3.62200999138558,3.52464559124504,3.48183245853559,3.60008064202864,3.9136253170686,3.84576256029473,3.58381417412704,3.680262429739,3.94237012846223,3.95326859861205,3.7967487097521,3.67754663999227,3.93991482949492,3.69209184176773,3.79608620615404,3.68442575974855,3.4907553599193,3.96011496699536,3.68470850142824,3.79165865458093,3.65901055546716,3.5830875213685,3.98564406083488,3.76038847743714,3.59615807144985
CHES1,3.55048750670613,3.37046423566077,3.16547640237351,3.56657665626865,3.46577160892979,3.693667339234,3.61663239871808,3.66687416184673,3.74109713128265,3.54062812163069,3.80052668913316,3.60443245595825,3.61561668422264,3.75095187382674,3.4646300668043,3.42814743375888,3.21286462909981,3.70775424388355,3.53819393710652,3.67909086965235,3.35388431612047,3.65060967529972,3.45941631298352,3.73060238560746,3.56355559729019,3.81405771691743,3.9665820952889,3.46537214268533,3.62665391129029,3.53231922978515,3.63984811792266,3.55560030653455,3.57201401145691,3.41360986368879,3.4621836431448,3.58009354938746,3.56271576839524,3.49046317637015,3.59897424993596,3.82771895902592,3.48269968814595,3.63672062786184,3.45541988125873,3.44976171668805,3.45883282235792,3.6715478038178,3.49987464083629,3.48682506118938,3.47996307987562,3.69765035195142,3.76671578082097
ALDH16A1,3.53320639579268,3.5742204630936,3.52988763712836,3.28481725308822,3.27402084008649,3.11076574904577,2.46979257128634,3.14306822456253,3.32670628720933,3.39792089929442,3.12322881466796,3.45406547870417,3.19664892438014,3.28722377864887,3.2645902308413,3.20752692477646,2.82547739914076,3.40299948549329,3.62511388565683,3.68609252474694,3.27077918965481,2.82141460542478,3.72766103747005,2.51525638904828,1.89911981540302,3.08897231924619,3.18190844155444,2.84917117458928,2.45793788230932,3.31650836936919,2.96975315177461,3.3603847354877,2.19756723571624,3.57423701666128,3.16712909968547,3.3996233680863,3.11052742329085,3.42121766077154,3.31850241849732,3.27742537372374,3.37138875199797,2.74352622684263,3.14414966800409,2.80253086284603,2.47696632872434,3.06287066589104,3.30037175809483,2.93277097203063,3.2856972507944,2.07709161339437,2.31195295532201
TAX1BP3,3.8474892468512,3.92688184076709,3.88259408780587,4.05038308210139,3.50910234068772,3.72182684944668,3.95158893845988,3.75989278873074,4.29133978549759,3.93547884933964,3.72094165194344,3.79719764634986,3.79201460025429,3.60745405811475,3.93972232516206,4.03194141033873,3.71601929531223,4.10541483389128,3.79619565207856,4.19281886994661,4.13276927011244,3.8622475733354,3.95070378338673,3.607800284093,3.57218478121679,3.66479959020856,3.49361222256667,3.49137976571251,3.48099176027174,3.83897394818645,3.74391087068153,3.85685710611178,3.46536500336324,3.55271018371918,3.7424212544833,4.11273155178763,3.89251738852222,3.95420211817429,3.97599125131658,3.83644691631665,3.72275399493812,3.71570508137336,3.46477471104641,4.03466101746556,3.86552834489847,4.23050833901732,4.01605377830201,3.90846223122467,3.94263715044355,3.79126259843995,3.73233391957193
TEX261,3.86122647234974,3.88947902656296,3.93293698485357,3.82183078154394,3.85765652809529,3.83959901704855,3.83044892783322,3.82771992765193,3.90170340792106,3.97353677566554,3.70504376359575,3.84412997419503,3.90075563473627,3.89359927335845,4.10281685467045,3.91297649915642,3.58231102204184,3.95470121986199,3.90043207677324,3.74214665549382,3.99866148502686,3.77159174297201,3.70927767981307,3.7143881089063,3.87081599681187,3.73353597901513,3.87066826448959,3.72159234181477,3.78418328054732,3.87733304102004,3.86934239203278,3.92797912915567,3.93288964598521,3.73534878903123,3.87110979146871,4.04676985747478,3.94396896327759,3.98621176034476,3.9117095312619,3.80500137025691,3.87933000265367,3.76235200755118,3.6699634698764,3.95819689509238,3.85839142580482,3.91575804635296,3.93304274374625,3.91832071346089,3.84026421914886,3.84251232372143,3.66580924048095
S100A11,3.83469410231764,4.12012532343775,4.28705981858322,4.03953158093891,3.55660905270932,3.4409610054753,3.35490442823618,3.40182600982989,4.44705099558459,3.99252829002422,3.43474609834992,3.90166315981343,3.5740218868656,3.53495528885188,3.47804820732058,4.142095780016,3.1978237068636,3.99346568216027,3.69241716921695,4.61199505521358,4.05041792454444,3.32469843773907,4.61757796710845,3.17417847345973,3.13577200924235,3.4569622471238,3.62256566945985,3.21646307450347,2.99702228080198,3.62832628494005,3.60979998352778,3.95535090923572,3.28920732811444,4.0664175835115,3.65494363119124,4.61339213133515,3.75033641721691,3.85937862449594,4.05135553178977,3.79150292869167,4.01963767100602,3.38221360193782,3.74718551181361,4.42975429809475,3.74092162199978,4.0774965754901,3.40747945412187,3.5933270571672,4.14801287248963,2.96858100397949,3.43576762535566
ZHX1,3.8542785254888,3.76647493786071,4.03140547467932,3.86585826878458,3.88389821720538,3.88344928868221,3.56027974261282,3.7135830203314,3.60639738211173,4.26347387014034,4.09185895419144,3.84618990961132,3.91289445298422,3.6996337936388,3.72798402788275,3.82526853571327,4.03978134924002,3.91264854005687,3.89957632091389,3.72021637835873,3.84288027707554,3.53377434547661,3.60336395530627,4.05833710646722,3.83421438069739,3.58816959360687,3.72168459384427,3.81368117828743,3.90961127525914,3.81504976635935,3.6850724095844,3.72183500753828,3.75266655071303,3.64687041547722,3.73768257813327,3.37467174216871,3.90527252353758,3.81501592332859,3.97477849692997,3.64591729898667,3.74860196048951,4.22440132994371,3.62085179039546,3.82452166232848,3.74845860122742,3.83298139791276,3.99811306643533,3.49764232944164,3.82146092514842,3.58049651127372,4.06847688999247
