,GBM2,GBM4,GBM5,GBM6,GBM11,GBM13,O2,GBM15,GBM23,A1,OA3,A2,A3,OA4,O5,O6,O8,GBM33,GBM34,GBM35,GBM36,GBM37,GBM39,GBM43,GBM48,GBM49,A5,A6,GBM54,GBM56,GBM58,A8,O11,OA7
CHD7,3.85770998756827,2.63091580071841,3.05172849737293,2.51708500009469,2.60172002286586,2.51656049218053,3.68179406796263,3.54184847297642,2.72832293384098,3.60468991698794,3.65922153387881,3.52041631997767,3.67612600455957,3.77878977270687,3.69309931812766,3.45656172525249,3.32255522598351,2.37504876653073,2.88619225668562,2.65319224622661,2.97624448812389,3.41697117737112,2.53556499479071,2.50056303371014,2.42336057808498,3.58602179125782,3.52169968702642,3.42264285139965,3.63034283855353,3.37143528626019,2.67142926928204,3.57730988656758,2.64000812611955,2.51124012903652
WDR54,4.00356547392934,3.96034889159719,3.82800983717127,4.03534178965077,3.6899653108634,4.00373687605579,3.91138093320871,4.22738715865426,3.76162462811147,3.75764522106122,3.68195949095535,3.74818507999793,3.5816087074584,3.90823434254589,3.77108028748249,3.69838444136868,3.70741831679368,3.78901053804421,4.01191220498939,3.97251261411746,3.8786065780525,4.249092254241,3.79470938980708,4.07552269131687,4.02675913695996,3.75340723744587,3.74584412325227,3.75576253411971,3.75054410889707,3.95123719198422,3.80094838843183,3.65386481651756,3.73219152453464,3.96994862140676
PLAUR,3.32513764627601,3.93848024661419,3.3609251605084,3.71172280748182,3.51086645679133,3.156256191481,3.28288867925622,2.98989723082101,3.44671746436912,3.1578262296914,2.98071857242766,3.14362706737076,3.12479300636201,3.11393466633034,2.85764121830807,3.12923183732988,3.30037523770664,3.31091199728374,3.24856786711306,3.6673315202531,3.01643702796111,3.29927298233098,3.96426585456827,3.48351854606259,3.30996959342671,3.29667440247102,3.0607393795783,3.06910951777063,3.36994908441849,3.29944627963486,3.55463995575418,3.20404723223719,2.92640779170847,3.5093540283721
AL119491,3.81044752792815,3.38154140094454,3.77322134844006,3.46324539269339,3.49668864459522,2.97964532900116,3.47639552166483,3.75546002066964,3.48224812081711,3.89973204830936,3.66771018450201,3.48025723727262,3.55855522071433,3.57654151728211,3.59056822553489,3.68081849935811,3.5639978967178,3.65808498186134,3.4512396169855,3.28989249586674,3.21900814054361,3.74190493076994,3.35845873195371,3.10125133807891,3.46396536536836,3.73207266535996,3.63150829956698,3.75171448919661,3.72074219024101,3.32736138686589,3.47068400741144,3.65164361745039,3.53750792807109,3.8145708649146
TMED8,3.6028781909295,3.56528523191189,4.04534089795506,3.45475723035185,3.81257928914097,3.54535264694784,3.65825901707987,3.62165997014719,3.67960748294724,3.88582535035778,3.79837748568279,3.85209719446397,3.945428009693,3.93562720925572,3.84020273305404,3.90266536519487,3.65669669399255,3.52288234990958,3.40232845642254,3.49062641360464,3.64725011828637,3.84559743959434,3.65561695193458,3.58297068113036,3.85108949156301,3.76646727924237,3.87221788572892,3.88018111920251,3.73165483093607,3.70243363853789,3.83025740085257,3.83259991341226,3.9348449910434,3.79296458018964
MAP3K7IP2,3.81962098307646,3.76676549380031,3.50186435782909,3.60341731835006,3.851153248972,3.13147558661869,3.64886145350262,3.3979816989412,3.72765371985698,3.93079554993912,3.78275009698139,3.74821098196501,3.82062247500399,3.75153021374919,3.64071144280963,3.78492005221077,3.76880046891378,3.64657633132779,3.632727604445,3.7498359136827,3.44538575581415,3.44288330293503,3.61389560343426,3.31889312992066,3.39164704865762,3.66603343456287,4.07954354981866,3.74894637168739,3.69026051036902,3.62491636260536,3.62467381573511,3.84408066224463,3.68256327841344,3.7749931147126
ZNF25,3.80168299573071,3.46259218894017,3.76827386624405,3.39862530554975,3.56345889546466,3.69199758536749,3.80745499415708,3.63804625038882,3.5783070023589,3.77633849110194,3.79680681971055,3.86801793271139,3.7866416992553,3.69991339573826,3.69669757344155,3.82270845275833,3.71949378548738,3.60701353424912,3.57822282109174,3.62366012472197,3.73799034335957,3.40887567337642,3.63679971414091,3.63539919190385,3.40276281049889,3.87786957704454,3.66594000318579,3.89010376177928,3.91984710652053,3.57955667562068,3.64563405908036,3.87513161339957,3.95630345392923,3.4308730559735
TM9SF3,4.3275892026858,3.8710812157168,4.24111982079865,3.79220343107626,4.09529456367632,4.19440482481462,4.41349488446954,4.57777847742785,4.10704925095477,4.28599716376367,4.36698637122213,4.16617464277458,4.19781610581539,4.26229329113644,4.32972078487957,4.28372879822479,4.33799015370006,4.13386211392934,4.21038466241459,4.1909667885323,4.30455381468924,4.05058015065305,4.13513255592743,3.91557077533578,4.34271580961364,4.53897371372523,4.29838719309324,4.25731724034999,4.34477275330988,4.07839815896081,4.08353135684768,4.10036327234749,4.19223873696611,4.05423592784762
SGCD,3.50883893426843,3.52746427035691,3.85498932041793,3.07534436503764,3.73890242914112,3.41755655087053,3.47939720860473,3.37610317175032,3.71907511030797,3.89717326390295,4.14938023373784,3.65615437863689,3.8126587186261,4.00280942115585,3.5411477302947,3.76449146069522,3.62178532137676,3.62149399013495,3.42777700193948,3.40455184670178,3.63158752916093,3.44688946126381,3.58869940232497,3.47098392785713,3.20275197418766,3.26351250784128,3.68390927444804,3.51023995866863,3.50627388835826,3.33186966682787,3.49520662209643,3.34179269452275,3.74759900361929,3.07736790528416
GGH,3.21899004238831,3.38377444705204,3.10754133203762,3.37691422543163,2.98445394963409,3.47030491841666,3.51381866846882,3.69709947103725,3.01887684299369,3.16617248038664,3.05038091644107,3.0766371673375,3.01649682138514,3.2038503649687,2.8697396644933,3.18006477131177,3.31500228023847,3.35640584207225,3.2795056503407,3.28210051046462,3.05265278008993,3.42316048160832,2.97654759076631,3.55712121813277,3.26356293055266,3.1348261508761,2.92687880857997,3.13775024019901,3.17479716206614,3.51534455593049,3.14536113941686,2.77344121184774,3.18103854029925,3.39377326657134
QKI,3.37206227373934,3.47811421877444,3.78571967067826,3.1112816732871,3.6223015985839,3.56123057896996,3.50711518645677,3.79142943250407,3.53645553793838,3.97925961401993,4.05877423152042,3.75223442439123,3.65754736051115,3.95680412954534,3.72901875793188,3.74562980257531,3.83014812074719,3.90034090631122,3.78252113917325,3.55278632328404,3.71784377023597,3.67024891539621,3.33028711948254,3.62194558956857,3.51219380395862,3.80606100171659,3.96012363135359,3.6099011880542,4.01560789470274,3.47231578981387,3.55323874987668,3.85932645080637,3.78543184663439,3.75904443034831
LILRB1,2.87179527942318,3.69389491982832,2.87529745535147,3.41876467824132,2.86743271933786,3.15271722772528,2.59408633666787,2.5722940944465,2.95430861367932,2.78542736232823,2.8803361774787,2.84358343677258,2.71858305955979,2.42178320084244,2.70504307837442,2.61638517964443,3.13576279594884,2.39300278579223,2.74218998338885,3.34135873902009,2.7017777426615,3.29106811509891,3.90853396807829,3.06453435843802,2.82569608840519,2.24111047319194,1.93652882188661,2.42351128604955,3.40628259297827,3.36004688867083,3.74371533960855,2.20789545792289,2.72787051283248,3.38952489378549
MYL6,4.46194201896575,4.50716490198813,4.39092562666914,4.45570718267083,4.3103467578953,4.51747684442921,4.32232628344253,4.4923132964825,4.47077426970796,4.41252863476303,4.42738982656771,4.24376551515964,4.34243077441668,4.38720464214151,4.44856602476588,4.32142542378739,4.43575998239288,4.54196399814763,4.43868819661133,4.56441653951309,4.29066797425553,4.55966830786108,4.63895594755954,4.52786492331919,4.47258298934275,4.14486584970666,4.32018929783647,4.23004642495196,4.43029884023112,4.46008880601319,4.59268634890788,4.42745431484941,4.23695860482109,4.66300400686874
C6orf115,3.24784516740417,3.47367451558387,3.26299800372812,3.36292314294513,3.16749603822264,3.26528656079667,3.49147025388531,3.17341705354439,3.44281891936985,2.73142275078257,3.13991370269771,3.26755280129635,3.14579039560945,2.66403805572804,2.79141202184286,3.2102149511227,3.22155272048781,3.00191967560588,3.18914543625492,3.19281073504396,3.08274193869664,3.63241882150578,3.55223370433818,3.41441157565713,2.96545100765156,3.08820238002303,2.78770836961002,3.20905608210783,3.04246525143192,3.49666235024671,3.45873028726489,2.76089723343118,3.38446954504941,3.57030354496517
MBOAT2,3.82361029983117,3.60336492953824,3.74069144439814,3.61904279919451,3.76710857366374,3.83535587730483,3.98523731044533,4.1928464773329,3.6312078871217,4.06904884147918,4.06758418857573,3.84875696294406,3.96877270841194,4.04394078154878,3.9977982008517,3.82439732958953,3.95251105302557,3.91414103884944,3.99340020681156,3.54975881661404,3.84939170897952,3.74142218010606,3.53467604531258,3.74302683366274,3.86763121606518,4.10455030475594,4.00769773313049,3.96616229668277,3.92729910415062,3.55745209955346,3.75723260613938,3.96525590211193,3.82692977997903,3.6481287486029
MAPBPIP,3.46884928554111,3.63897838636134,3.24682934583989,3.55545359101794,3.43761090042508,3.49348565535301,3.29036454980803,3.43077626516404,3.29084364949664,3.30349758212539,3.19790494164243,3.51390885677733,3.20233053651727,3.37844187330967,3.42300883196784,3.27832320764655,3.32119542867843,3.10818772722148,3.2597648874844,3.5861766685608,3.34778476161942,3.41535652727942,3.63644857738257,3.73308992250328,3.47648469177836,3.23429324518986,3.45170616803149,3.35387835586783,3.43693494050474,3.54671375660345,3.56786155003443,3.35092433165462,3.27081667074868,3.43760233849944
TSPO,3.60597698203879,3.77994782464372,3.68914479093659,3.76245498329229,3.59198789264755,3.4230239173308,3.36191076763882,3.41211616744646,3.563107383941,3.40251638033755,3.37056341821151,3.18268507490623,3.27640963974564,3.70146842264289,3.42908806057261,3.41867425970254,3.46719432997199,2.84938316988793,3.38877859177614,3.7637824727653,3.45809959469178,3.61193742929009,3.96174154684184,3.45237685865091,3.54335894534449,3.24105612845338,3.11165562094293,3.04451898588152,3.7352259968301,3.66583342751875,3.97335505953504,3.15607128573619,3.23478445945584,3.76803166336931
KIF5B,3.91928095992683,3.3700152253599,3.45318283126377,3.3120554321038,3.38555175996437,3.23081076781842,3.40567157498482,3.24500997724433,3.46958080515399,3.45849144822978,3.59225050344522,3.63837303019052,3.45157537544366,3.64695041657588,3.51522403460542,3.6123342882096,3.55033819731615,3.58670880012149,3.46210047917106,3.33382517798909,3.30718849990206,3.52305533693865,3.27586901292663,3.16897541579795,3.38102658757984,3.56137356757166,3.52379847501256,3.61147710263129,3.54928705556188,3.38510126914507,3.65215444269351,3.6196516038077,3.78146189343859,3.42344167202183
TMEM106B,3.68882322587541,3.66853575039548,3.6871811188339,3.66285591451083,3.50138561393731,3.71117455372273,3.48705646009599,3.63031801615693,3.61592765284039,4.09856547655116,3.89278352630927,3.78627272486092,4.0640818996301,4.11819893194185,3.8852903020957,3.78320815161108,3.68018289419752,3.507050872055,3.34287509838599,3.51918026788682,3.42617768621619,3.62545125893208,3.58864968671907,3.69099816327346,3.78618355873568,3.66197757259434,3.81704774178273,3.83569672131235,3.91120945454469,3.82634527743893,3.70981054156713,3.69900787316378,3.89377085829666,4.05548887889232
TCEA3,2.98974562451695,3.37392956176204,2.98618078143799,3.8118692613108,3.32079557985608,2.89357147387902,2.98059506405611,2.56890893057428,3.02064215712533,2.44959100802265,2.85017125307786,3.05451653394711,2.53052241664542,2.87871534659838,2.49284416766232,3.07469139847678,3.04945178079593,2.96533954294403,3.14816443793777,3.44913067015122,3.04504940449197,3.03988068545934,3.41696951467086,3.43537941572467,3.99001172296599,2.65160361277529,3.0795003352409,3.0993874451706,2.76332165327518,2.86503287013333,2.69605131425463,2.97280894590913,3.06690782546353,3.23708582885397
FLJ20273,3.14484310673501,3.6578070870264,3.07139665134316,3.87632484172761,3.43834247987626,2.57170883180869,2.6582280126209,2.76636450685142,3.15029212583869,3.07376122793776,2.84287871808018,2.84861088619357,3.09161490947021,2.83143654300301,3.08058897149245,3.10713192534615,3.06963036270237,3.39300366431109,3.27671862834267,3.53437517913042,3.08675158690032,3.61441469146176,3.65394691176974,3.28228963822693,3.5016890119157,2.85560636923297,3.04702122767523,2.68580978766376,3.61532634410338,3.38205614533835,3.65515534506375,3.22033668652705,2.98742894663035,3.44627520664756
GPNMB,4.1783021739857,4.5865856732516,3.16295193250002,4.184186873689,4.51590959209099,3.71299321387175,3.4157880547336,3.1356131319819,4.4312369477415,2.67968766874206,3.11461431981446,3.26895781339807,2.94671109419548,3.27046012021213,3.16793967282993,3.67764600097302,3.00444734391083,3.61114006999605,3.31182334261448,4.55405022209394,3.58384350028964,3.39023914896522,4.43508283961689,4.00009844340091,3.31655341906645,3.05478689074437,3.08543829173914,2.97913026749614,2.98576587258599,3.71385403905814,3.6837013206583,3.54367302903426,3.92973451756144,3.74345833619973
RGS19,3.12587634272128,3.52124389738957,3.35185715795484,3.53400858153926,3.5326449637562,3.33187775723898,3.50762935908435,3.28138498066512,3.43851117972122,3.36977173252173,3.28749716930094,2.99070416568152,3.2682139573461,3.2137840957181,3.26912050097514,3.23721814659141,3.43536268161689,3.29218493873107,3.48301413512934,3.3494500450998,3.36110048848388,3.55908931104223,3.71965059150831,3.31043966977576,3.39901711195086,3.07159851925033,3.34147112644307,3.25639948343267,3.56844708981184,3.41535268881483,3.53374728078384,3.40680782771882,3.21817037635924,3.1962627035843
BE326808,4.34625456234434,3.90109504046158,4.00460989025873,3.77529114423297,3.75826458383812,4.25351120387444,4.19039168270408,4.5071999155989,3.50856580767992,4.35098304043186,4.28334053962276,3.94341536619167,4.11657948736536,4.73490166490326,4.37246772809983,4.33418046178321,4.21046029128997,4.10992183116006,3.95162641797237,3.70321302604669,4.05907625787304,3.96143908250359,3.52493420991304,3.69497397328873,3.70888834369512,4.40540469483229,4.30048491817848,4.26884342811859,4.3010770706344,4.00882437163021,4.04118666227047,4.25846877538116,3.64372432167438,4.00701384898512
TMEM41B,3.45871578844996,3.48911943893472,3.38706416139397,3.62703007044327,3.67305889470877,3.47933254412682,3.53400731161926,3.63217678303277,3.52157947925266,3.65787774702322,3.77481787497899,3.54594423280097,3.77279242628997,3.73903883933381,3.65616492292699,3.58701295213491,3.66549431107222,3.46393596858104,3.55589189844172,3.48726581584172,3.46798792861867,3.41318924806575,3.41593957976234,3.58062907589764,3.60755784768523,3.71110943637639,3.6750507932754,3.65677787283971,3.65721108060695,3.44065535480837,3.4955151986005,3.55739169549342,3.76286371822119,3.64582630928513
TNKS2,3.51547392334177,3.61366257237355,3.63783952588725,3.64504302958186,3.63173722450396,2.79509967124174,3.60098454202421,3.53719300818203,3.57368624298719,3.69595485214857,3.79056381143769,3.63010778275171,3.73691758198742,3.64297014424002,3.77144254490272,3.76093202801579,3.77658910993249,3.31761210251259,3.60143524386533,3.52351339358885,3.43301784580875,3.29969444299916,3.47427470044237,3.21285531818438,3.42941746976583,3.84041407072457,3.6653654787153,3.68289681124243,3.73654596947955,3.69911737887513,3.68376996001561,3.6245164072155,3.68078145623104,3.64734951641339
TTC7A,3.21346330075736,3.63712442832589,3.61705174008313,3.71413445099959,3.69340022605642,3.48187513090721,3.23545041838971,3.16777207176568,3.5647487734992,3.43895777539016,3.40370085193527,3.30598192844809,3.42362395522803,3.36542789085038,3.53814249255278,3.36881534235914,3.48283558117896,3.4134233275956,3.52894792210183,3.5893627399756,3.33673863345017,3.41866200372662,3.62838361629708,3.40004971652328,3.43517457776646,3.31320874420909,3.45910769023837,3.26731819005882,3.5854295945543,3.50933467295865,3.65387956011803,3.45954883578567,3.35593286612888,3.49033203685331
LIN7C,3.72741794543508,3.85227719420754,3.81491544252683,3.87380787768683,3.78163267810392,3.87565711182583,3.90073855105124,3.86764576538779,3.77940938690736,3.92333672386968,3.7710393803282,3.94444748300123,3.90825344065708,3.66443596583506,4.0646533403623,3.95284487476457,3.80043001923147,3.82967273419797,3.66281702387371,3.87831252544638,3.86878639833935,3.65121790658464,3.90874171291328,3.80760774263039,3.86977483497462,3.91813952609044,3.9275726786554,4.03727582341744,3.90957522976735,3.91495433621836,3.91022369813739,3.8206580498751,3.92699180748402,3.71693057403596
MFSD1,3.76340755128984,4.22547288686233,3.69715128482934,3.96178906796813,3.78693354636042,3.76776122910184,3.59992278965231,3.69174896100493,3.84420731987183,3.82386400630881,3.59374892001623,3.49834226302272,3.73334639276197,3.75347175188229,3.72675474877905,3.71607892100179,3.85638137619989,3.98166274945623,3.89751855908373,4.00337982683694,3.65355228864195,4.05101966592262,4.1748277394434,3.83823611431076,4.05105241085705,3.93266783470746,3.62190876942439,3.63517933242099,3.99984827443706,3.88520477798603,4.19801335951258,3.66804682962117,3.62474677950598,4.01365171132841
